"date","new.cases","repronum","repronum.se","ci.lower","ci.upper"
"2020-08-09",319,0.446857465789367,0.0201458903963357,0.407372246176058,0.486342685402677
"2020-08-10",1104,1.33688147295742,0.033967782487033,1.27030584264815,1.4034571032667
"2020-08-11",1194,1.32418866623242,0.0337873599525631,1.25796665759271,1.39041067487214
"2020-08-12",1540,1.52035231083529,0.0363122600969674,1.44918158884799,1.5915230328226
"2020-08-13",1489,1.39315692472235,0.0346025839155791,1.32533710647579,1.46097674296891
"2020-08-14",1376,1.36737132352941,0.0336317945132914,1.30145421754791,1.43328842951091
"2020-08-15",755,0.719760604787904,0.0238075647697884,0.673098635279515,0.766422574296294
"2020-08-16",492,0.415213894355214,0.0174681798224897,0.380976891027665,0.449450897682763
"2020-08-17",1549,1.01942669113459,0.0269391873941373,0.96662685406931,1.07222652819988
"2020-08-18",1536,1.06522087067862,0.0276984572194726,1.01093289210113,1.11950884925611
"2020-08-19",1753,1.19792182088075,0.0298178764373093,1.13947985696816,1.25636378479334
"2020-08-20",1621,1.17746440608896,0.0299948343768862,1.11867561098802,1.2362532011899
"2020-08-21",1653,1.07541610668872,0.0288760846421008,1.01882002077567,1.13201219260177
"2020-08-22",914,0.640243119462398,0.02220978774106,0.596712735385641,0.683773503539155
"2020-08-23",565,0.403476463872941,0.0173951055426248,0.369382683502123,0.437570244243758
"2020-08-24",1432,0.886175954493667,0.0257539655553598,0.835699109546077,0.936652799441257
"2020-08-25",1479,1.02426271376555,0.0282025881682193,0.968986656685027,1.07953877084608
"2020-08-26",1614,1.15254267923471,0.0306176667219399,1.09253315516906,1.21255220330036
"2020-08-27",1541,1.29016732255599,0.0331029845189634,1.22528666511803,1.35504797999394
"2020-08-28",1387,1.30111235998605,0.033684522158531,1.23509190971889,1.36713281025321
"2020-08-29",831,0.957824543171387,0.0288010550763244,0.901375512505036,1.01427357383774
"2020-08-30",538,0.480199390750485,0.0199736615012539,0.441051733568633,0.519347047932337
"2020-08-31",1184,1.12908101571947,0.0300581050819647,1.0701682123153,1.18799381912364
"2020-09-01",1319,1.10246502331779,0.0296881193246537,1.04427737867274,1.16065266796284
"2020-09-02",1417,1.40556055730369,0.0335801406323787,1.33974469106844,1.47137642353894
"2020-09-03",1519,1.28974183559572,0.0323244583029093,1.22638706150225,1.35309660968919
"2020-09-04",1492,1.31485102956402,0.0323595902777992,1.25142739806506,1.37827466106298
"2020-09-05",1106,0.949898763623832,0.0271399646749666,0.896705410319208,1.00309211692846
"2020-09-06",578,0.556705567870648,0.0202071319314127,0.51710031705423,0.596310818687066
"2020-09-07",1411,1.05250698357085,0.0273401494554048,0.998921275306318,1.10609269183539
"2020-09-08",1379,1.42154122343567,0.0317390551544496,1.35933381842962,1.48374862844172
